1,1438,14,2003,1.2803e+06,-0.72413,-3.6004,-0.85222,-0.36857,-0.67506,-0.12598,0.13202,0.095178
1,1441,4,1998,5.2629e+06,-0.019918,-2.9815,-0.47081,0.13692,0.02915,-0.032471,0.74726,0.42736
1,1442,14,1998,7.1992e+06,-0.039854,-2.4308,-0.67674,0.21105,0.0092137,0.0088537,1.2956,0.20953
1,1449,4,2008,8.4554e+06,-0.16039,-3.6784,-0.15906,-0.090324,-0.11132,-0.033907,0.054922,0.7641
1,1450,4,2003,4.1872e+06,-0.6423,-3.6765,-0.67567,-0.27901,-0.59323,-0.27657,0.056461,0.27082
1,1456,4,2009,3.0755e+06,-0.15293,-3.6411,-0.30354,-0.079547,-0.10387,-0.061223,0.091259,0.61887
1,1462,4,1999,6.9697e+07,-0.02546,-3.4503,-0.6794,0.067515,0.023608,0.032856,0.2777,0.2239
1,1466,4,1999,4.0883e+06,-0.37739,-3.3474,-0.29385,-0.21489,-0.32833,-0.29461,0.38736,0.64769
1,1491,4,2000,2.4428e+06,-0.28976,-2.6866,-0.097087,-0.14843,-0.24069,-0.23363,1.0485,0.83372
1,1505,5,1999,3.685e+06,-0.2112,-2.3752,-0.4433,-0.30253,-0.16213,-0.12856,1.3592,0.49374
1,1601,6,1998,6.9851e+06,-0.36566,-2.9555,-0.36008,-0.138,-0.31659,-0.38692,0.77831,0.57588
1,1602,6,2001,8.6741e+07,-0.19864,-3.3054,-0.65139,-0.094245,-0.14957,0.024661,0.42466,0.26569
1,1604,6,2005,2.5564e+07,-0.24643,-3.3433,0.046182,0.063889,-0.19736,-0.24057,0.3903,0.96287
1,1606,6,2007,3.3431e+07,-0.028415,-3.3112,-0.083574,0.25613,0.020653,0.037648,0.41845,0.80503
1,1613,6,2000,1.6908e+07,-0.033989,-3.5781,-0.32419,-0.17827,0.015079,0.038504,0.15498,0.60262
1,1704,21,2013,5.8362e+07,0.031765,-2.7982,-0.041744,0.16596,0.080833,-0.0092333,0.93291,0.85396
1,1718,21,2000,2.1918e+07,-0.095024,-3.6081,-0.62909,-0.078439,-0.045956,-0.020527,0.12211,0.29003
1,1785,31,2015,2.1172e+07,-0.16868,-3.2757,1.9668,-0.1026,-0.11961,-0.046463,0.47155,2.8989
1,1805,14,2002,2.2939e+06,-0.36394,-3.3172,-0.87912,-0.14527,-0.31487,-0.13488,0.41253,0.047497
1,1808,14,1998,1.7758e+06,-0.30385,-3.131,-0.6587,-0.32179,-0.25478,-0.23938,0.60251,0.28729
1,1918,9,1997,9.5621e+06,-0.21661,-3.0266,-0.54335,-0.27461,-0.16755,-0.034403,0.70648,0.39071
1,2005,10,1997,5.8934e+06,0.055214,0.024565,-0.62506,0.026593,0.10428,0.12916,3.7533,0.25989
1,2007,10,2000,2.1032e+07,-0.047073,-3.6767,-0.24881,-0.24182,0.0019948,0.040681,0.057645,0.68432
1,2014,10,2000,2.991e+07,-0.11025,-3.588,-0.22777,0.075429,-0.06118,-0.015971,0.14293,0.67946
1,2016,10,1997,3.8644e+06,0.020555,-0.28434,-0.28549,-0.044639,0.069622,0.053569,3.4476,0.61172
1,2019,10,1999,1.2607e+07,-0.090726,-2.0108,-0.48999,-0.0083182,-0.041659,-0.0080387,1.7195,0.41466
1,2023,10,2000,2.0858e+07,0.018202,-3.2932,0.35123,-0.0006351,0.067269,0.066658,0.44214,1.263
1,2024,10,2000,3.4229e+06,-0.22519,-3.6256,-0.4285,-0.11203,-0.17612,-0.033494,0.10628,0.49504
1,2025,10,2000,5.1604e+06,-0.11491,-3.3974,-0.38702,-0.12032,-0.065841,-0.095583,0.33508,0.53857
1,2028,10,1999,1.0881e+07,-0.11251,-3.3573,-0.49083,0.10155,-0.063445,-0.050205,0.37175,0.413
1,2101,11,1999,1.1932e+07,-0.11388,-2.3442,-0.59431,-0.31336,-0.064812,-0.044279,1.389,0.33963
1,2202,12,1993,7.8594e+06,-0.253,-2.4571,-0.49695,-0.044543,-0.20394,-0.10599,1.2739,0.41693
1,2206,12,1999,2.0376e+07,0.10928,-1.3936,0.76504,0.15877,0.15835,0.058525,2.3426,1.655
1,2306,13,1999,1.1684e+08,0.072054,1.6046,0.67962,0.16461,0.12112,0.07546,5.3403,1.552
1,2309,13,1991,2.9379e+06,-0.061824,-1.5543,-0.06063,0.2261,-0.012756,0.036274,2.1759,0.82139
1,2318,13,2000,5.3981e+06,-0.1351,-3.1278,-0.54433,0.12107,-0.086035,-0.072623,0.60076,0.35719
1,2322,13,1998,2.8222e+07,-0.067473,-2.7888,0.17574,0.21796,-0.018406,-0.017398,0.9431,1.0681
1,2326,13,2000,8.438e+06,-0.34866,-3.2942,-0.32393,0.041444,-0.2996,-0.011008,0.43653,0.58408
1,2329,24,2002,2.8185e+07,-0.25333,-3.3769,-0.4298,-0.19393,-0.20427,-0.08723,0.35614,0.5016
1,2333,26,2004,1.2947e+07,-0.21998,-3.2123,-0.51095,-0.043209,-0.17092,-0.070473,0.51836,0.40542
1,2335,13,2003,1.422e+06,-0.25379,-3.1329,-0.10724,-0.20485,-0.20472,-0.10289,0.60232,0.82586
1,2341,25,2009,1.6003e+06,-1.0766,-3.2934,0.19525,-0.27212,-1.0276,-0.22604,0.44495,1.1411
1,2342,24,2001,6.7666e+07,-0.33121,-2.199,-0.72763,-0.0077795,-0.28214,-0.26178,1.5306,0.18654
1,2348,20,2013,1.6613e+06,-0.15069,0.34132,-0.31655,0.48252,-0.10162,0.20665,4.0665,0.52539
1,2361,25,2014,4.4908e+05,-1.4224,-3.3987,-0.53279,-0.62031,-1.3733,-0.050993,0.33848,0.43409
1,2371,5,2007,3.2456e+08,-0.083677,-3.3827,-0.20258,0.024005,-0.03461,0.053241,0.34883,0.70554
1,2373,31,2006,9.5199e+06,0.091583,-2.1738,0.23976,0.17359,0.14065,0.068363,1.5589,1.1298
1,2381,26,2008,1.1113e+07,-0.20499,-3.5228,0.048966,-0.33665,-0.15592,-0.08784,0.21493,0.99577
1,2384,26,2013,8.2232e+07,-0.15311,-3.3921,-0.0062594,-0.2048,-0.10405,-0.11289,0.34379,0.92905
1,2388,24,2013,1.0218e+07,-0.22637,-1.7029,-0.31099,0.0027845,-0.1773,-0.10313,2.0287,0.59547
1,2396,26,2007,1.8809e+07,-0.27762,-3.0069,-0.57811,-0.33167,-0.22855,-0.11348,0.72686,0.36366
1,2417,25,2016,4.8947e+06,0.036192,-0.83984,-0.34992,0.41872,0.08526,-0.00039022,2.8864,0.51158
1,2418,31,2005,4.16e+07,0.10645,-2.3527,-0.085081,0.15017,0.15551,0.12973,1.3779,0.80416
1,2435,13,2000,4.8145e+06,0.023254,-3.2675,-0.20124,-0.038181,0.072321,0.059746,0.46475,0.71144
1,2438,26,2007,1.2318e+07,-0.0034628,-3.4036,0.20082,-0.17772,0.045605,0.026978,0.33291,1.1295
1,2442,25,2009,4.3969e+06,0.0029589,-2.3872,1.171,0.089337,0.052026,0.085295,1.3523,2.0731
1,2450,27,2006,5.7327e+06,0.068303,-1.503,2.2046,0.3618,0.11737,0.071646,2.2401,3.0833
1,2475,26,2007,2.314e+08,-0.026314,-2.9199,-0.21822,0.0051993,0.022754,0.057698,0.81169,0.68883
1,2491,26,2003,2.2322e+07,-0.040893,-2.7585,-0.53863,0.078682,0.0081748,0.022357,0.97037,0.36104
1,2496,20,2005,5.5986e+05,-0.59908,-3.5429,-0.79428,-0.53235,-0.55002,-0.2338,0.1921,0.17145
1,2505,14,1997,3.1746e+07,0.024706,-0.88264,-0.57393,0.41357,0.073773,0.072567,2.842,0.28447
1,2506,14,2000,4.9825e+07,-0.033906,-3.5906,-0.54212,0.13986,0.015161,0.023359,0.13741,0.3566
1,2512,14,2001,6.8657e+06,-0.97382,-3.5981,-0.022268,-0.12518,-0.92475,-0.30973,0.13745,0.91459
1,2517,14,1998,2.7301e+07,0.0011676,-3.4537,-0.654,0.16308,0.050235,0.019369,0.27341,0.24161
1,2518,14,1997,3.1229e+07,0.0042748,-1.7538,-0.68516,0.43863,0.053342,0.033295,1.9699,0.17669
1,2521,14,1999,1.1148e+07,-0.15447,-3.4532,-0.83775,0.27843,-0.1054,-0.092717,0.27172,0.051224
1,2523,14,2004,1.0353e+07,0.061965,-2.8963,0.040428,0.4006,0.11103,0.055792,0.83244,0.91409
1,2525,14,1998,1.5779e+07,-0.10393,-2.861,-0.85105,0.16413,-0.054859,-0.01395,0.86493,0.04169
1,2528,14,1998,1.513e+07,0.011577,-3.2404,-0.41468,0.20492,0.060644,0.051581,0.48768,0.476
1,2529,14,1997,6.086e+06,0.014069,-2.8767,-0.71116,0.18315,0.063137,-0.015086,0.8499,0.18068
1,2530,14,2000,2.0646e+07,-0.024552,-3.6539,-0.82578,0.28814,0.024516,-0.0079458,0.070744,0.060246
1,2533,14,2002,2.3411e+06,-0.38603,-2.7435,-0.5514,0.02985,-0.33696,-0.033802,0.98597,0.35453
1,2540,14,1999,1.2416e+07,-0.086942,-2.9483,-0.80824,0.43904,-0.037874,-0.024754,0.77481,0.061585
1,2613,15,1999,4.493e+06,-0.17963,-3.3541,-0.54297,-0.065928,-0.13056,-0.22678,0.37718,0.38192
1,2841,14,1999,7.6458e+07,-0.031687,-3.6481,-0.84206,0.14671,0.01738,0.030872,0.077888,0.054734
1,2904,20,2003,1.7892e+06,-0.31289,-3.2092,-0.71445,-0.11821,-0.26382,0.029962,0.52076,0.20372
1,3001,13,2002,2.3532e+06,0.038132,-2.2004,-0.38444,0.32139,0.087199,0.094274,1.5264,0.48905
1,3021,28,2003,4.5065e+06,-0.12776,-3.2944,-0.064775,0.049696,-0.078697,-0.095933,0.43814,0.8469
1,3039,13,2003,2.0643e+06,0.0076044,-2.8861,0.27686,0.14955,0.056672,0.020535,0.84717,1.1748
1,3043,31,2009,4.756e+06,-0.030517,-0.89785,-0.28308,0.38155,0.018551,-0.029641,2.8294,0.58339
1,3051,26,2008,1.7489e+07,-0.26145,-3.6995,-0.2842,0.042111,-0.21239,-0.13836,0.031834,0.63092
1,3073,24,2011,9.8679e+05,-0.18137,-2.1748,0.12646,0.53815,-0.1323,-0.071245,1.5533,0.98948
1,3099,28,2008,5.007e+06,-0.22921,-3.6553,-0.35517,-0.0059954,-0.18014,-0.11611,0.076106,0.56275
1,3142,13,2005,9.9468e+06,-0.26919,-3.5598,-0.52916,0.022957,-0.22012,-0.15543,0.17024,0.38643
1,3144,28,2007,1.9377e+06,-0.24209,-2.6119,-0.57035,-0.069085,-0.19302,-0.18932,1.1191,0.34933
1,3191,28,2014,8.4136e+05,-0.038211,1.588,-0.047338,0.47823,0.010856,-0.084863,5.3159,0.8006
1,3252,16,2007,7.785e+05,-0.9552,-1.5833,1.9889,0.30866,-0.90613,-0.98484,2.1623,2.9119
1,3312,29,2015,4.329e+06,-0.069895,-3.5067,2.5678,0.29681,-0.020828,-0.092994,0.23995,3.4708
1,3369,28,2007,2.133e+06,-0.060024,-1.9764,-0.48006,0.11023,-0.010957,-0.015892,1.7526,0.41441
1,3383,26,2015,8.5944e+06,-0.26447,-3.1514,-0.61344,0.068028,-0.2154,-0.21627,0.57784,0.29797
1,3481,26,2010,7.114e+08,-0.056398,-3.0756,-0.22439,-0.075186,-0.0073307,-0.012289,0.65711,0.69312
1,3489,14,2008,1.1973e+06,0.1019,-3.0955,0.58039,0.32693,0.15097,0.062319,0.63756,1.4637
1,3519,24,2017,1.5057e+07,-0.090223,-2.9437,-0.15363,-0.30415,-0.041155,-0.029355,0.79216,0.78412
1,3584,26,2015,3.5753e+06,-0.62431,-3.5963,0.16484,-0.75395,-0.57524,-0.70067,0.14891,1.1722
1,3701,25,2007,3.5344e+07,-0.080593,-3.6595,0.72534,-0.038699,-0.031525,0.013957,0.078797,1.6461
1,4113,14,2003,2.4342e+05,-0.59826,26.98,-0.34856,0.70162,-0.54919,-0.29621,30.705,0.35128
1,4303,3,2002,3.0276e+06,-0.16439,-3.3276,-0.073124,-0.027261,-0.11532,0.0085286,0.40543,0.84144
1,4304,3,2005,1.6916e+06,-0.035308,-3.3251,-0.049774,0.13843,0.01376,-0.01179,0.40627,0.8512
1,4402,4,2007,1.8037e+06,-0.16603,-3.3369,-0.57085,-0.074053,-0.11696,-0.039907,0.39362,0.34745
1,4413,4,2007,6.5832e+05,-2.5985,-0.25376,-0.7265,-0.59535,-2.5494,-0.089528,3.4822,0.22203
1,4414,4,2007,3.4736e+06,-0.076325,-3.4427,-0.25516,0.42983,-0.027257,-0.0038873,0.28398,0.6198
1,4415,2,2006,8.2577e+05,-0.54312,-0.32929,-0.72152,-0.10698,-0.49405,-0.13701,3.4011,0.18664
1,4419,4,2012,4.6026e+05,-0.27156,-1.491,0.22109,0.20114,-0.22249,-0.045211,2.2416,1.1093
1,4424,4,1995,2.2809e+06,-0.26354,-3.067,-0.49057,-0.25457,-0.21447,0.0088257,0.66601,0.44055
1,4503,5,2005,9.9456e+05,-0.11849,-2.3895,0.088317,0.0475,-0.069423,0.02016,1.3438,0.99165
1,4707,21,2000,2.2121e+06,0.1845,-3.4414,-0.4586,-0.2224,0.23357,-0.052681,0.29165,0.47419
1,4910,22,2003,5.6149e+06,-0.14526,-2.5946,0.32384,0.15064,-0.096191,-0.14383,1.1395,1.2266
1,5002,10,1997,3.6949e+06,-0.026246,-3.0247,-0.095104,0.086583,0.022822,0.040333,0.70678,0.80661
1,5006,10,2001,3.1372e+06,-0.020413,-3.3641,-0.23309,0.04251,0.028654,0.026378,0.3671,0.67419
1,5008,10,1999,1.5983e+07,-0.011756,-3.4716,-0.40671,-0.0030143,0.037312,0.049208,0.2589,0.50347
1,5011,10,2001,1.2723e+06,-0.1696,-3.1769,-0.08964,-0.096577,-0.12053,-0.022387,0.557,0.83127
1,5017,10,1997,5.5394e+06,0.015692,-0.75402,-0.55746,-0.10513,0.064759,0.064034,2.9768,0.3459
1,5259,26,2017,5.9939e+05,-0.62732,-3.19,-0.63375,-0.65697,-0.57826,-0.16549,0.54729,0.3391
1,5307,13,2002,1.2241e+07,-0.1503,-3.4582,-0.48592,-0.12868,-0.10123,-0.09915,0.27373,0.44042
1,5321,28,2004,3.8982e+06,-0.17991,-3.3852,-0.12444,-0.20712,-0.13084,-0.066606,0.34984,0.80875
1,5324,14,2006,3.8221e+05,-2.7766,-3.4338,0.75046,0.13694,-2.7275,-0.28843,0.30362,1.6662
1,5325,13,2003,1.2074e+07,-0.10336,-3.1823,0.66395,0.13023,-0.054296,-0.050139,0.55386,1.5695
1,5336,13,2000,3.5623e+06,-0.082156,-3.014,-0.4837,-0.14393,-0.033089,-0.023819,0.71793,0.43875
1,5346,24,2007,2.2436e+08,-0.047823,-2.8373,-0.56766,-0.037453,0.0012447,-0.059277,0.89296,0.34553
1,5376,13,2003,1.2859e+06,-0.10267,-3.4854,-0.37374,-0.11872,-0.053598,-0.0084776,0.24679,0.54894
1,5385,13,2000,2.7188e+06,-0.032407,-3.008,-0.48433,0.16226,0.016661,0.034858,0.72016,0.40915
1,5387,24,2007,1.6891e+08,-0.053201,-3.0993,-0.62679,0.0023383,-0.0041332,-0.043025,0.63008,0.28344
1,5398,20,2006,5.8645e+05,-0.21783,-1.0863,-0.45925,0.58404,-0.16876,-0.014924,2.6374,0.3892
1,5410,30,2007,1.3063e+06,-0.097651,-2.9779,-0.28998,0.047568,-0.048583,-0.054228,0.75315,0.61761
1,5414,25,2006,9.287e+05,-0.58991,-3.4645,1.0634,-0.0060751,-0.54085,-0.29379,0.27654,1.9934
1,5432,26,2007,1.5281e+06,-0.0071566,-1.2806,0.7063,0.42864,0.041911,0.055432,2.4521,1.5719
1,5467,29,2011,8.7864e+05,-0.74165,-3.0827,0.21111,0.37848,-0.69258,0.10612,0.64725,1.0866
1,5501,14,2003,1.1507e+06,-0.24064,-3.4306,-0.032012,0.20117,-0.19157,-0.21571,0.3008,0.87187
1,5502,14,2000,4.8544e+06,-0.074501,-3.668,-0.48515,-0.062454,-0.025433,0.0094334,0.062829,0.43242
1,5503,14,1999,8.0071e+06,-0.077004,-3.4409,-0.7383,0.16604,-0.027936,-0.033861,0.28581,0.15862
1,5504,14,1999,3.1181e+06,-0.0087447,-2.9848,-0.31528,-0.067316,0.040323,0.043085,0.74713,0.59856
1,5505,14,2000,5.3042e+06,-0.043536,-3.0174,-0.35025,0.22799,0.0055315,-0.0044708,0.71097,0.53964
1,5506,14,2007,4.9073e+06,-0.017292,-3.4418,0.17385,0.33823,0.031776,-0.017689,0.28871,1.0592
1,5529,14,2000,1.7735e+06,-0.28457,-3.5482,-0.77001,0.058918,-0.23551,-0.070365,0.17967,0.13807
1,5605,15,2006,1.3758e+07,-0.12964,-3.3072,-0.33546,-0.11438,-0.080576,-0.0092005,0.42522,0.58609
1,5901,18,1998,1.7513e+07,-0.023348,-3.1874,-0.41132,-0.021986,0.02572,0.050446,0.54327,0.49893
1,6101,32,2007,3.2453e+06,-0.093036,-3.0584,0.10678,-0.020691,-0.043968,0.015981,0.67575,1.0199
1,6114,28,2006,1.4093e+06,-0.20867,-3.2166,-0.37399,-0.16141,-0.1596,-0.11574,0.51652,0.55505
1,6116,26,2014,4.5579e+07,0.00019198,-1.1095,-0.36447,0.17143,0.049259,0.014219,2.6195,0.51942
1,6123,25,2003,9.3548e+05,-0.21086,-3.168,0.41132,0.47306,-0.16179,-0.15469,0.56293,1.2898
1,6130,22,2005,4.547e+05,-1.122,-3.0462,-0.68182,0.26367,-1.073,-0.71274,0.68193,0.23049
1,6137,13,2004,8.1702e+06,-0.15304,-3.5644,0.42002,0.14584,-0.10397,-0.095517,0.1702,1.3269
1,6149,30,2007,6.051e+05,-0.19684,-2.5641,0.13828,-0.0188,-0.14777,-0.11157,1.1706,1.0535
1,6165,28,2014,6.7066e+05,-0.72492,2.0792,-0.48847,0.2738,-0.67585,-0.12426,5.8068,0.3742
1,6167,26,2009,2.7219e+06,-0.42114,-3.224,-0.25847,-0.17857,-0.37208,-0.22545,0.51036,0.67679
1,6174,28,2005,1.1295e+06,-0.60487,-2.9595,0.45692,-0.066923,-0.55581,-0.7671,0.77988,1.4048
1,6199,20,2012,6.1068e+05,-0.38096,27.457,-0.68131,0.61322,-0.3319,0.0021844,31.18,0.010888
1,6235,25,2015,2.46e+06,-0.27316,-2.5173,-0.1797,0.17195,-0.2241,0.018505,1.2128,0.71231
1,6236,20,2006,1.4744e+05,-3.2747,6.5224,1.3782,0.75381,-3.2256,-0.86994,10.259,2.212
1,6242,22,2007,6.0827e+05,-0.49946,1.5215,0.3092,0.34135,-0.45039,-0.22988,5.2537,1.1765
1,6262,13,2004,4.9539e+05,0.042704,0.92348,-0.64181,0.69125,0.091772,0.00070449,4.6448,0.18517
1,8017,13,2005,2.2313e+07,-0.044331,-2.6468,-0.60942,0.038974,0.0047367,0.0048046,1.0821,0.29347
1,8053,26,2011,7.9121e+06,-0.073005,-3.122,-0.10114,-0.083573,-0.023938,-0.076999,0.61184,0.82036
1,8077,16,2012,5.0343e+05,-2.205,-3.5691,-0.21767,-0.18692,-2.1559,-0.28581,0.16577,0.72263
1,8266,26,2010,1.9306e+06,-0.15646,-2.8078,0.14257,-0.21134,-0.1074,-0.10274,0.9292,1.0756
1,8702,12,1994,1.1283e+07,-0.17527,-2.5323,-0.42296,-0.10025,-0.1262,-0.076275,1.1997,0.49538
1,8705,20,1997,1.1548e+07,0.016463,-2.0201,-0.70459,0.018537,0.06553,0.072137,1.7083,0.19376
1,8707,5,1997,7.9597e+06,0.082693,0.36419,-0.38287,0.31324,0.13176,0.16288,4.091,0.47508
1,8925,20,2011,7.1364e+06,-0.032119,-2.3415,-0.38641,0.50032,0.016949,0.0083457,1.3835,0.47548
1,9801,18,2002,3.3188e+07,-0.13245,-3.5177,-0.63614,-0.1122,-0.083386,-0.030925,0.21286,0.28582
1,9903,20,1992,1.059e+07,-0.042308,-3.0212,-0.04401,0.1056,0.0067599,0.045258,0.71037,0.85607
1,9906,14,1999,6.0534e+06,-0.25675,-3.4609,-0.39749,-0.075836,-0.20769,-0.064235,0.27087,0.52332
1,9922,20,1998,6.5524e+06,-0.02044,-2.2033,-0.42961,0.0061115,0.028628,0.032396,1.5271,0.47354
1,9936,20,2003,4.9945e+06,-0.17077,-3.4461,-0.20831,-0.21658,-0.1217,-0.092154,0.28858,0.72662
0,1108,1,2000,9.6518e+06,-0.0252,-3.4258,-0.56777,0.17642,0.023867,-0.036717,0.30189,0.32904
0,1104,1,2000,9.4989e+06,0.10941,-3.0051,-0.4374,0.049226,0.15848,0.020269,0.72474,0.4667
0,1110,1,2000,9.1573e+06,0.1288,-1.8526,-0.74876,0.097937,0.17786,-0.03225,1.8749,0.14553
0,1109,1,2000,6.4054e+06,0.12708,1.2802,-0.586,0.20814,0.17615,0.034012,5.0074,0.28021
0,1103,1,2000,3.9658e+07,-0.013715,-3.5438,-0.72897,0.085107,0.035353,0.01886,0.18374,0.17361
0,1102,1,2000,5.7022e+07,0.093397,-2.087,-0.68873,-0.012499,0.14246,0.017723,1.6419,0.21483
0,1101,1,2000,1.3811e+08,-0.012482,-3.3298,-0.70431,-0.013601,0.036585,0.028134,0.39897,0.2055
0,1210,2,2013,3.8458e+07,0.057496,-2.9802,1.452,0.16212,0.10656,0.072708,0.76025,2.3526
0,1229,2,2013,2.5898e+07,0.25781,-0.41182,-0.68649,-0.017083,0.30688,0.055122,3.3172,0.20713
0,1234,2,2013,2.2314e+07,0.55443,-0.62735,-0.57581,0.29102,0.6035,0.044299,3.0988,0.29299
0,1227,2,2013,1.5902e+07,0.19191,8.4241,0.47226,0.43214,0.24098,0.14249,12.156,1.2815
0,1217,2,2013,1.3861e+07,-0.0087726,-3.1124,-0.57869,0.079217,0.040295,0.0076758,0.61619,0.3232
0,1702,2,2013,1.3259e+07,0.078512,-2.1821,0.11728,0.089835,0.12758,0.10726,1.5506,1.0126
0,1215,2,2013,9.1382e+06,0.042044,-2.8796,1.078,0.087164,0.091111,0.066492,0.85943,1.9831
0,1218,2,2013,7.7972e+06,-0.053815,-2.6831,0.26939,0.1325,-0.0047476,-0.0048811,1.0504,1.1686
0,1737,2,2013,6.1713e+06,0.15029,10.356,-0.42307,0.27238,0.19935,0.02326,14.084,0.39033
0,1219,2,2013,5.4624e+06,0.050919,-1.0691,1.0569,0.43552,0.099987,0.0068144,2.666,1.9242
0,1231,2,2013,5.4537e+06,0.14761,-1.9852,0.1016,0.19456,0.19668,0.080021,1.7463,0.98774
0,1232,2,2013,4.2119e+06,0.31443,5.8775,3.941,0.63243,0.3635,0.20321,9.6286,4.7596
0,4207,2,2013,4.1298e+06,0.037471,-2.098,0.011098,0.16257,0.086539,0.08666,1.6333,0.89997
0,1220,2,2013,3.0899e+06,0.080528,-1.6135,0.28151,0.47594,0.1296,0.016744,2.1161,1.1443
0,1236,2,2013,2.8992e+06,0.10224,-1.6005,0.03022,0.065053,0.15131,0.056713,2.1321,0.92617
0,1233,2,2013,2.0368e+06,0.18288,3.837,0.16351,0.16464,0.23195,0.13658,7.5693,1.0194
0,1235,2,2013,1.6919e+06,0.059111,-2.0049,-0.73493,0.2387,0.10818,-0.017674,1.721,0.1474
0,4205,2,2013,1.4023e+06,0.22751,8.4073,0.048923,0.37202,0.27658,0.12114,12.137,0.86242
0,4712,2,2013,1.0348e+06,-1.0025,16.483,0.84523,0.55949,-0.95345,-0.36546,20.217,1.6214
0,1213,2,2013,8.0684e+05,0.092679,3.259,0.041036,0.29165,0.14175,0.02606,6.9894,0.89254
0,1216,2,2013,3.702e+08,0.02843,-2.5423,0.23574,-0.0012161,0.077498,0.073918,1.1923,1.1428
0,1227,2,2001,7.2044e+06,0.029368,-3.0096,-0.022668,0.13881,0.078436,0.045467,0.7218,0.87454
0,1702,2,2001,7.1778e+06,-0.041894,-3.4172,-0.37616,-0.063888,0.0071733,0.045004,0.31426,0.53934
0,1217,2,2001,6.9767e+06,-0.08182,-3.1026,-0.4011,-0.0051932,-0.032753,-0.0072344,0.6282,0.50946
0,1218,2,2001,7.5288e+06,-0.048797,-3.4372,0.19959,-0.013963,0.00027043,0.0075425,0.29747,1.1149
0,1215,2,2001,4.8315e+06,0.022061,-3.111,1.7327,0.19494,0.071128,0.035199,0.63107,2.6339
0,1219,2,2001,4.1813e+06,-0.031237,-2.9249,0.058738,0.22839,0.017831,0.020388,0.806,0.949
0,1232,2,2001,3.5568e+06,0.09876,-2.349,0.83509,0.064793,0.14783,0.13286,1.3885,1.7358
0,1231,2,2001,3.51e+06,0.070449,-2.5537,-0.16262,0.19255,0.11952,0.048396,1.1761,0.72673
0,1220,2,2001,2.8629e+06,0.045146,-2.3422,-0.24456,0.13226,0.094214,0.0078141,1.3879,0.65009
0,1229,2,2001,1.2691e+07,0.085345,-2.546,-0.78278,0.022106,0.13441,0.021853,1.1819,0.11962
0,1234,2,2001,1.2718e+07,0.089813,-2.5179,-0.58475,0.042731,0.13888,0.02917,1.2111,0.31631
0,1236,2,2001,1.4532e+06,0.02279,-3.2054,-0.10002,-0.037472,0.071858,0.05717,0.52745,0.81282
0,1233,2,2001,1.3334e+06,0.047561,-0.9707,-0.011221,0.19442,0.096629,0.073187,2.7601,0.86928
0,1210,2,2001,1.3388e+07,0.031764,-3.1398,1.0096,0.068343,0.080832,0.062104,0.59895,1.9177
